Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    400000000
Prefix:    0 bytes
Latecny 1.39 = 3.080571
Latecny 1.40 = 3.081221
Latecny 1.41 = 3.081872
Latecny 1.42 = 3.082522
Latecny 1.43 = 3.083172
Latecny 1.44 = 3.083822
Latecny 1.45 = 3.084473
Latecny 1.46 = 3.085123
Latecny 1.47 = 3.085773
Latecny 1.48 = 3.086423
Latecny 1.49 = 3.087073
Latecny 1.50 = 3.087724
Latecny 1.51 = 3.088374
Latecny 1.52 = 3.089024
Latecny 1.53 = 3.089674
Latecny 1.54 = 3.090325
Latecny 1.55 = 3.090975
Latecny 1.56 = 3.091625
Latecny 1.57 = 3.092275
Latecny 1.58 = 3.092925
Latecny 1.59 = 3.093576
Latecny 1.60 = 3.094226
Latecny 1.61 = 3.094876
Latecny 1.62 = 3.095526
Latecny 1.63 = 3.096177
Latecny 1.64 = 3.096827
Latecny 1.65 = 3.097477
Latecny 1.66 = 3.098127
Latecny 1.67 = 3.098777
Latecny 1.68 = 3.099428
Latecny 1.69 = 3.100078
Latecny 1.70 = 3.100728
Latecny 1.71 = 3.101378
Latecny 1.72 = 3.102029
Latecny 1.73 = 3.102679
Latecny 1.74 = 3.103329
Latecny 1.75 = 3.103979
Latecny 1.76 = 3.104629
Latecny 1.77 = 3.105280
Latecny 1.78 = 3.105930
Latecny 1.79 = 3.106580
Latecny 1.80 = 3.107230
Latecny 1.81 = 3.107881
Latecny 1.82 = 3.108531
Latecny 1.83 = 3.109181
Latecny 1.84 = 3.109831
Latecny 1.85 = 3.110481
Latecny 1.86 = 3.111132
Latecny 1.87 = 3.111782
Latecny 1.88 = 3.112432
Latecny 1.89 = 3.113082
Latecny 1.90 = 3.113733
Latecny 1.91 = 3.114383
Latecny 1.92 = 3.115033
Latecny 1.93 = 3.115683
Latecny 1.94 = 3.116333
Latecny 1.95 = 3.116984
Latecny 1.96 = 3.117634
Latecny 1.97 = 3.118284
Latecny 1.98 = 3.118934
Latecny 1.99 = 3.119585
Latecny 2.00 = 3.120235
Latecny 2.01 = 3.120885
Latecny 2.02 = 3.121535
Latecny 2.03 = 3.122185
Latecny 2.04 = 3.122836
Latecny 2.05 = 3.123486
Latecny 2.06 = 3.124136
Latecny 2.07 = 3.124786
Latecny 2.08 = 3.125437
Latecny 2.09 = 3.126087
Latecny 2.10 = 3.126737
Latecny 2.11 = 3.127387
Latecny 2.12 = 3.128037
Latecny 2.13 = 3.128688
Latecny 2.14 = 3.129338
Latecny 2.15 = 3.129988
Latecny 2.16 = 3.130638
Latecny 2.17 = 3.131289
Latecny 2.18 = 3.131939
Latecny 2.19 = 3.132589
Latecny 2.20 = 3.133239
Latecny 2.21 = 3.133889
Latecny 2.22 = 3.134540
Latecny 2.23 = 3.135190
Latecny 2.24 = 3.135840
Latecny 2.25 = 3.136490
Latecny 2.26 = 3.137141
Latecny 2.27 = 3.137791
Latecny 2.28 = 3.138441
Latecny 2.29 = 3.139091
Latecny 2.30 = 3.139741
Latecny 2.31 = 3.140392
Latecny 2.32 = 3.141042
Latecny 2.33 = 3.141692
Latecny 2.34 = 3.142342
Latecny 2.35 = 3.142993
Latecny 2.36 = 3.143643
Latecny 2.37 = 3.144293
Latecny 2.38 = 3.144943
Latecny 2.39 = 3.145593
Latecny 2.40 = 3.146244
Latecny 2.41 = 3.146894
Latecny 2.42 = 3.147544
Latecny 2.43 = 3.148194
Latecny 2.44 = 3.148845
Latecny 2.45 = 3.149495
Latecny 2.46 = 3.150145
Latecny 2.47 = 3.150795
Latecny 2.48 = 3.151445
Latecny 2.49 = 3.152096
Latecny 2.50 = 3.152746
Latecny 2.51 = 3.153396
Latecny 2.52 = 3.154046
Latecny 2.53 = 3.154697
Latecny 2.54 = 3.155347
Latecny 2.55 = 3.155997
Latecny 2.56 = 3.156647
Latecny 2.57 = 3.157297
Latecny 2.58 = 3.157948
Latecny 2.59 = 3.158598
Latecny 2.60 = 3.159248
Latecny 2.61 = 3.159898
Latecny 2.62 = 3.160549
Latecny 2.63 = 3.161199
Latecny 2.64 = 3.161849
Latecny 2.65 = 3.162499
Latecny 2.66 = 3.163149
Latecny 2.67 = 3.163800
Latecny 2.68 = 3.164450
Latecny 2.69 = 3.165100
Latecny 2.70 = 3.165750
Latecny 2.71 = 3.166401
Latecny 2.72 = 3.167051
Latecny 2.73 = 3.167701
Latecny 2.74 = 3.168351
Latecny 2.75 = 3.169001
Latecny 2.76 = 3.169652
Latecny 2.77 = 3.170302
Latecny 2.78 = 3.170952
Latecny 2.79 = 3.171602
Latecny 2.80 = 3.172253
Latecny 2.81 = 3.172903
Latecny 2.82 = 3.173553
Latecny 2.83 = 3.174203
Latecny 2.84 = 3.174853
Latecny 2.85 = 3.175504
Latecny 2.86 = 3.176154
Latecny 2.87 = 3.176804
Latecny 2.88 = 3.177454
Latecny 2.89 = 3.178105
Latecny 2.90 = 3.178755
Latecny 2.91 = 3.179405
Latecny 2.92 = 3.180055
Latecny 2.93 = 3.180705
Latecny 2.94 = 3.181356
Latecny 2.95 = 3.182006
Latecny 2.96 = 3.182656
Latecny 2.97 = 3.183306
Latecny 2.98 = 3.183957
Latecny 2.99 = 3.184607
Latecny 3.00 = 3.185257
Latecny 3.01 = 3.185907
Latecny 3.02 = 3.186557
Latecny 3.03 = 3.187208
Latecny 3.04 = 3.187858
Latecny 3.05 = 3.188508
Latecny 3.06 = 3.189158
Latecny 3.07 = 3.189809
Latecny 3.08 = 3.190459
Latecny 3.09 = 3.191109
Latecny 3.10 = 3.191759
Latecny 3.11 = 3.192409
Latecny 3.12 = 3.193060
Latecny 3.13 = 3.193710
Latecny 3.14 = 3.194360
Latecny 3.15 = 3.195010
Latecny 3.16 = 3.195661
Latecny 3.17 = 3.196311
Latecny 3.18 = 3.196961
Latecny 3.19 = 3.197611
Latecny 3.20 = 3.198261
Latecny 3.21 = 3.198912
Latecny 3.22 = 3.199562
Latecny 3.23 = 3.200212
Latecny 3.24 = 3.200862
Latecny 3.25 = 3.201513
Latecny 3.26 = 3.202163
Latecny 3.27 = 3.202813
Latecny 3.28 = 3.203463
Latecny 3.29 = 3.204113
Latecny 3.30 = 3.204764
Latecny 3.31 = 3.205414
Latecny 3.32 = 3.206064
Latecny 3.33 = 3.206714
Latecny 3.34 = 3.207365
Latecny 3.35 = 3.208015
Latecny 3.36 = 3.208665
Latecny 3.37 = 3.209315
Latecny 3.38 = 3.209965
Latecny 3.39 = 3.210616
Latecny 3.40 = 3.211266
Latecny 3.41 = 3.211916
Latecny 3.42 = 3.212566
Latecny 3.43 = 3.213217
Latecny 3.44 = 3.213867
Latecny 3.45 = 3.214517
Latecny 3.46 = 3.215167
Latecny 3.47 = 3.215817
Latecny 3.48 = 3.216468
Latecny 3.49 = 3.217118
Latecny 3.50 = 3.217768
Latecny 3.51 = 3.218418
Latecny 3.52 = 3.219069
Latecny 3.53 = 3.219719
Latecny 3.54 = 3.220369
Latecny 3.55 = 3.221019
Latecny 3.56 = 3.221669
Latecny 3.57 = 3.222320
Latecny 3.58 = 3.222970
Latecny 3.59 = 3.223620
Latecny 3.60 = 3.224270
Latecny 3.61 = 3.224921
Latecny 3.62 = 3.225571
Latecny 3.63 = 3.226221
Latecny 3.64 = 3.226871
Latecny 3.65 = 3.227521
Latecny 3.66 = 3.228172
Latecny 3.67 = 3.228822
Latecny 3.68 = 3.229472
Latecny 3.69 = 3.230122
Latecny 3.70 = 3.230772
Latecny 3.71 = 3.231423
Latecny 3.72 = 3.232073
Latecny 3.73 = 3.232723
Latecny 3.74 = 3.233373
Latecny 3.75 = 3.234024
Latecny 3.76 = 3.234674
Latecny 3.77 = 3.235324
Latecny 3.78 = 3.235974
Latecny 3.79 = 3.236624
Latecny 3.80 = 3.237275
Latecny 3.81 = 3.237925
Latecny 3.82 = 3.238575
Latecny 3.83 = 3.239225
Latecny 3.84 = 3.239876
Latecny 3.85 = 3.240526
Latecny 3.86 = 3.241176
Latecny 3.87 = 3.241826
Latecny 3.88 = 3.242476
Latecny 3.89 = 3.243127
Latecny 3.90 = 3.243777
Latecny 3.91 = 3.244427
Latecny 3.92 = 3.245077
Latecny 3.93 = 3.245728
Latecny 3.94 = 3.246378
Latecny 3.95 = 3.247028
Latecny 3.96 = 3.247678
Latecny 3.97 = 3.248328
Latecny 3.98 = 3.248979
Latecny 3.99 = 3.249629
Latecny 4.00 = 3.250279
Latecny 4.01 = 3.250929
Latecny 4.02 = 3.251580
Latecny 4.03 = 3.252230
Latecny 4.04 = 3.252880
Latecny 4.05 = 3.253530
Latecny 4.06 = 3.254181
Latecny 4.07 = 3.254831
Latecny 4.08 = 3.255481
Latecny 4.09 = 3.256131
Latecny 4.10 = 3.256782
Latecny 4.11 = 3.257432
Latecny 4.12 = 3.258082
Latecny 4.13 = 3.258732
Latecny 4.14 = 3.259382
Latecny 4.15 = 3.260033
Latecny 4.16 = 3.260683
Latecny 4.17 = 3.261333
Latecny 4.18 = 3.261983
Latecny 4.19 = 3.262634
Latecny 4.20 = 3.263284
Latecny 4.21 = 3.263934
Latecny 4.22 = 3.264584
Latecny 4.23 = 3.265235
Latecny 4.24 = 3.265885
Latecny 4.25 = 3.266535
Latecny 4.26 = 3.267185
Latecny 4.27 = 3.267836
Latecny 4.28 = 3.268486
Latecny 4.29 = 3.269136
Latecny 4.30 = 3.269786
Latecny 4.31 = 3.270437
Latecny 4.32 = 3.271087
Latecny 4.33 = 3.271737
Latecny 4.34 = 3.272387
Latecny 4.35 = 3.273037
Latecny 4.36 = 3.273688
Latecny 4.37 = 3.274338
Latecny 4.38 = 3.274988
Latecny 4.39 = 3.275638
Latecny 4.40 = 3.276289
Latecny 4.41 = 3.276939
Latecny 4.42 = 3.277589
Latecny 4.43 = 3.278239
Latecny 4.44 = 3.278890
Latecny 4.45 = 3.279540
Latecny 4.46 = 3.280190
Latecny 4.47 = 3.280840
Latecny 4.48 = 3.281491
Latecny 4.49 = 3.282141
Latecny 4.50 = 3.282791
Latecny 4.51 = 3.283441
Latecny 4.52 = 3.284091
Latecny 4.53 = 3.284742
Latecny 4.54 = 3.285392
Latecny 4.55 = 3.286042
Latecny 4.56 = 3.286692
Latecny 4.57 = 3.287343
Latecny 4.58 = 3.287993
Latecny 4.59 = 3.288643
Latecny 4.60 = 3.289293
Latecny 4.61 = 3.289944
Latecny 4.62 = 3.290594
Latecny 4.63 = 3.291244
Latecny 4.64 = 3.291894
Latecny 4.65 = 3.292545
Latecny 4.66 = 3.293195
Latecny 4.67 = 3.293845
Latecny 4.68 = 3.294495
Latecny 4.69 = 3.295146
Latecny 4.70 = 3.295796
Latecny 4.71 = 3.296446
Latecny 4.72 = 3.297096
Latecny 4.73 = 3.297746
Latecny 4.74 = 3.298397
Latecny 4.75 = 3.299047
Latecny 4.76 = 3.299697
Latecny 4.77 = 3.300347
Latecny 4.78 = 3.300998
Latecny 4.79 = 3.301648
Latecny 4.80 = 3.302298
Latecny 4.81 = 3.302948
Latecny 4.82 = 3.303599
Latecny 4.83 = 3.304249
Latecny 4.84 = 3.304899
Latecny 4.85 = 3.305549
Latecny 4.86 = 3.306200
Latecny 4.87 = 3.306850
Latecny 4.88 = 3.307500
Latecny 4.89 = 3.308150
Latecny 4.90 = 3.308801
Latecny 4.91 = 3.309451
Latecny 4.92 = 3.310101
Latecny 4.93 = 3.310751
Latecny 4.94 = 3.311401
Latecny 4.95 = 3.312052
Latecny 4.96 = 3.312702
Latecny 4.97 = 3.313352
Latecny 4.98 = 3.314002
Latecny 4.99 = 3.314653
Latecny 5.00 = 3.315303
Latecny 5.01 = 3.315953
Latecny 5.02 = 3.316603
Latecny 5.03 = 3.317254
Latecny 5.04 = 3.317904
Latecny 5.05 = 3.318554
Latecny 5.06 = 3.319204
Latecny 5.07 = 3.319855
Latecny 5.08 = 3.320505
Latecny 5.09 = 3.321155
Latecny 5.10 = 3.321805
Latecny 5.11 = 3.322456
Latecny 5.12 = 3.323106
Latecny 5.13 = 3.323756
Latecny 5.14 = 3.324406
Latecny 5.15 = 3.325056
Latecny 5.16 = 3.325707
Latecny 5.17 = 3.326357
Latecny 5.18 = 3.327007
Latecny 5.19 = 3.327657
Latecny 5.20 = 3.328308
Latecny 5.21 = 3.328958
Latecny 5.22 = 3.329608
Latecny 5.23 = 3.330258
Latecny 5.24 = 3.330909
Latecny 5.25 = 3.331559
Latecny 5.26 = 3.332209
Latecny 5.27 = 3.332859
Latecny 5.28 = 3.333510
Latecny 5.29 = 3.334160
Latecny 5.30 = 3.334810
Latecny 5.31 = 3.335460
Latecny 5.32 = 3.336110
Latecny 5.33 = 3.336761
Latecny 5.34 = 3.337411
Latecny 5.35 = 3.338061
Latecny 5.36 = 3.338711
Latecny 5.37 = 3.339362
Latecny 5.38 = 3.340012
Latecny 5.39 = 3.340662
Latecny 5.40 = 3.341312
Latecny 5.41 = 3.341963
Latecny 5.42 = 3.342613
Latecny 5.43 = 3.343263
Latecny 5.44 = 3.343913
Latecny 5.45 = 3.344564
Latecny 5.46 = 3.345214
Latecny 5.47 = 3.345864
Latecny 5.48 = 3.346514
Latecny 5.49 = 3.347165
Latecny 5.50 = 3.347815
Latecny 5.51 = 3.348465
Latecny 5.52 = 3.349115
Latecny 5.53 = 3.349765
Latecny 5.54 = 3.350416
Latecny 5.55 = 3.351066
Latecny 5.56 = 3.351716
Latecny 5.57 = 3.352366
Latecny 5.58 = 3.353017
Latecny 5.59 = 3.353667
Latecny 5.60 = 3.354317
Latecny 5.61 = 3.354967
Latecny 5.62 = 3.355618
Latecny 5.63 = 3.356268
Latecny 5.64 = 3.356918
Latecny 5.65 = 3.357568
Latecny 5.66 = 3.358219
Latecny 5.67 = 3.358869
Latecny 5.68 = 3.359519
Latecny 5.69 = 3.360169
Latecny 5.70 = 3.360820
Latecny 5.71 = 3.361470
Latecny 5.72 = 3.362120
Latecny 5.73 = 3.362770
Latecny 5.74 = 3.363420
Latecny 5.75 = 3.364071
Latecny 5.76 = 3.364721
Latecny 5.77 = 3.365371
Latecny 5.78 = 3.366021
Latecny 5.79 = 3.366672
Latecny 5.80 = 3.367322
Latecny 5.81 = 3.367972
Latecny 5.82 = 3.368622
Latecny 5.83 = 3.369273
Latecny 5.84 = 3.369923
Latecny 5.85 = 3.370573
Latecny 5.86 = 3.371223
Latecny 5.87 = 3.371874
Latecny 5.88 = 3.372524
Latecny 5.89 = 3.373174
Latecny 5.90 = 3.373824
Latecny 5.91 = 3.374474
Latecny 5.92 = 3.375125
Latecny 5.93 = 3.375775
Latecny 5.94 = 3.376425
Latecny 5.95 = 3.377075
Latecny 5.96 = 3.377726
Latecny 5.97 = 3.378376
Latecny 5.98 = 3.379026
Latecny 5.99 = 3.379676
Latecny 6.00 = 3.380327
Latecny 6.01 = 3.380977
Latecny 6.02 = 3.381627
Latecny 6.03 = 3.382277
Latecny 6.04 = 3.382928
Latecny 6.05 = 3.383578
Latecny 6.06 = 3.384228
Latecny 6.07 = 3.384878
Latecny 6.08 = 3.385529
Latecny 6.09 = 3.386179
Latecny 6.10 = 3.386829
Latecny 6.11 = 3.387479
Latecny 6.12 = 3.388129
Latecny 6.13 = 3.388780
Latecny 6.14 = 3.389430
Latecny 6.15 = 3.390080
Latecny 6.16 = 3.390730
Latecny 6.17 = 3.391381
Latecny 6.18 = 3.392031
Latecny 6.19 = 3.392681
Latecny 6.20 = 3.393331
Latecny 6.21 = 3.393982
Latecny 6.22 = 3.394632
Latecny 6.23 = 3.395282
Latecny 6.24 = 3.395932
Latecny 6.25 = 3.396583
Latecny 6.26 = 3.397233
Latecny 6.27 = 3.397883
Latecny 6.28 = 3.398533
Latecny 6.29 = 3.399184
Latecny 6.30 = 3.399834
Latecny 6.31 = 3.400484
Latecny 6.32 = 3.401134
Latecny 6.33 = 3.401784
Latecny 6.34 = 3.402435
Latecny 6.35 = 3.403085
Latecny 6.36 = 3.403735
Latecny 6.37 = 3.404385
Latecny 6.38 = 3.405036
Latecny 6.39 = 3.405686
Latecny 6.40 = 3.406336
Latecny 6.41 = 3.406986
Latecny 6.42 = 3.407637
Latecny 6.43 = 3.408287
Latecny 6.44 = 3.408937
Latecny 6.45 = 3.409587
Latecny 6.46 = 3.410238
Latecny 6.47 = 3.410888
Latecny 6.48 = 3.411538
Latecny 6.49 = 3.412188
Latecny 6.50 = 3.412839
Latecny 6.51 = 3.413489
Latecny 6.52 = 3.414139
Latecny 6.53 = 3.414789
Latecny 6.54 = 3.415439
Latecny 6.55 = 3.416090
Latecny 6.56 = 3.416740
Latecny 6.57 = 3.417390
Latecny 6.58 = 3.418040
Latecny 6.59 = 3.418691
Latecny 6.60 = 3.419341
Latecny 6.61 = 3.419991
Latecny 6.62 = 3.420641
Latecny 6.63 = 3.421292
Latecny 6.64 = 3.421942
Latecny 6.65 = 3.422592
Latecny 6.66 = 3.423242
Latecny 6.67 = 3.423893
Latecny 6.68 = 3.424543
Latecny 6.69 = 3.425193
Latecny 6.70 = 3.425843
Latecny 6.71 = 3.426493
Latecny 6.72 = 3.427144
Latecny 6.73 = 3.427794
Latecny 6.74 = 3.428444
Latecny 6.75 = 3.429094
Latecny 6.76 = 3.429745
Latecny 6.77 = 3.430395
Latecny 6.78 = 3.431045
Latecny 6.79 = 3.431695
Latecny 6.80 = 3.432346
Latecny 6.81 = 3.432996
Latecny 6.82 = 3.433646
Latecny 6.83 = 3.434296
Latecny 6.84 = 3.434947
Latecny 6.85 = 3.435597
Latecny 6.86 = 3.436247
Latecny 6.87 = 3.436897
Latecny 6.88 = 3.437548
Latecny 6.89 = 3.438198
Latecny 6.90 = 3.438848
Latecny 6.91 = 3.439498
Latecny 6.92 = 3.440148
Latecny 6.93 = 3.440799
Latecny 6.94 = 3.441449
Latecny 6.95 = 3.442099
Latecny 6.96 = 3.442749
Latecny 6.97 = 3.443400
Latecny 6.98 = 3.444050
Latecny 6.99 = 3.444700
Latecny 7.00 = 3.445350
Latecny 7.01 = 3.446001
Latecny 7.02 = 3.446651
Latecny 7.03 = 3.447301
Latecny 7.04 = 3.447951
Latecny 7.05 = 3.448602
Latecny 7.06 = 3.449252
Latecny 7.07 = 3.449902
Latecny 7.08 = 3.450552
Latecny 7.09 = 3.451203
Latecny 7.10 = 3.451853
Latecny 7.11 = 3.452503
Latecny 7.12 = 3.453153
Latecny 7.13 = 3.453803
Latecny 7.14 = 3.454454
Latecny 7.15 = 3.455104
Latecny 7.16 = 3.455754
Latecny 7.17 = 3.456404
Latecny 7.18 = 3.457055
Latecny 7.19 = 3.457705
Latecny 7.20 = 3.458355
Latecny 7.21 = 3.459005
Latecny 7.22 = 3.459656
Latecny 7.23 = 3.460306
Latecny 7.24 = 3.460956
Latecny 7.25 = 3.461606
Latecny 7.26 = 3.462257
Latecny 7.27 = 3.462907
Latecny 7.28 = 3.463557
Latecny 7.29 = 3.464207
Latecny 7.30 = 3.464857
Latecny 7.31 = 3.465508
Latecny 7.32 = 3.466158
Latecny 7.33 = 3.466808
Latecny 7.34 = 3.467458
Latecny 7.35 = 3.468109
Latecny 7.36 = 3.468759
Latecny 7.37 = 3.469409
Latecny 7.38 = 3.470059
Latecny 7.39 = 3.470710
Latecny 7.40 = 3.471360
Latecny 7.41 = 3.472010
Latecny 7.42 = 3.472660
Latecny 7.43 = 3.473311
Latecny 7.44 = 3.473961
Latecny 7.45 = 3.474611
Latecny 7.46 = 3.475261
Latecny 7.47 = 3.475912
Latecny 7.48 = 3.476562
Latecny 7.49 = 3.477212
Latecny 7.50 = 3.477862
Latecny 7.51 = 3.478512
Latecny 7.52 = 3.479163
Latecny 7.53 = 3.479813
Latecny 7.54 = 3.480463
Latecny 7.55 = 3.481113
Latecny 7.56 = 3.481764
Latecny 7.57 = 3.482414
Latecny 7.58 = 3.483064
Latecny 7.59 = 3.483714
Latecny 7.60 = 3.484365
Latecny 7.61 = 3.485015
Latecny 7.62 = 3.485665
Latecny 7.63 = 3.486315
Latecny 7.64 = 3.486966
Latecny 7.65 = 3.487616
Latecny 7.66 = 3.488266
Latecny 7.67 = 3.488916
Latecny 7.68 = 3.489567
Latecny 7.69 = 3.490217
Latecny 7.70 = 3.490867
Latecny 7.71 = 3.491517
Latecny 7.72 = 3.492167
Latecny 7.73 = 3.492818
Latecny 7.74 = 3.493468
Latecny 7.75 = 3.494118
Latecny 7.76 = 3.494768
Latecny 7.77 = 3.495419
Latecny 7.78 = 3.496069
Latecny 7.79 = 3.496719
Latecny 7.80 = 3.497369
Latecny 7.81 = 3.498020
Latecny 7.82 = 3.498670
Latecny 7.83 = 3.499320
Latecny 7.84 = 3.499970
Latecny 7.85 = 3.500621
Latecny 7.86 = 3.501271
Latecny 7.87 = 3.501921
Latecny 7.88 = 3.502571
Latecny 7.89 = 3.503221
Latecny 7.90 = 3.503872
Latecny 7.91 = 3.504522
Latecny 7.92 = 3.505172
Latecny 7.93 = 3.505822
Latecny 7.94 = 3.506473
Latecny 7.95 = 3.507123
Latecny 7.96 = 3.507773
Latecny 7.97 = 3.508423
Latecny 7.98 = 3.509074
Latecny 7.99 = 3.509724
Latecny 8.00 = 3.510374
Latecny 8.01 = 3.511024
Latecny 8.02 = 3.511675
Latecny 8.03 = 3.512325
Latecny 8.04 = 3.512975
Latecny 8.05 = 3.513625
Latecny 8.06 = 3.514276
Latecny 8.07 = 3.514926
Latecny 8.08 = 3.515576
Latecny 8.09 = 3.516226
Latecny 8.10 = 3.516876
Latecny 8.11 = 3.517527
Latecny 8.12 = 3.518177
Latecny 8.13 = 3.518827
Latecny 8.14 = 3.519477
Latecny 8.15 = 3.520128
Latecny 8.16 = 3.520778
Latecny 8.17 = 3.521428
Latecny 8.18 = 3.522078
Latecny 8.19 = 3.522729
Latecny 8.20 = 3.523379
Latecny 8.21 = 3.524029
Latecny 8.22 = 3.524679
Latecny 8.23 = 3.525330
Latecny 8.24 = 3.525980
Latecny 8.25 = 3.526630
Latecny 8.26 = 3.527280
Latecny 8.27 = 3.527930
Latecny 8.28 = 3.528581
Latecny 8.29 = 3.529231
Latecny 8.30 = 3.529881
Latecny 8.31 = 3.530531
Latecny 8.32 = 3.531182
Latecny 8.33 = 3.531832
Latecny 8.34 = 3.532482
Latecny 8.35 = 3.533132
Latecny 8.36 = 3.533783
Latecny 8.37 = 3.534433
Latecny 8.38 = 3.535083
Latecny 8.39 = 3.535733
Latecny 8.40 = 3.536384
Latecny 8.41 = 3.537034
Latecny 8.42 = 3.537684
Latecny 8.43 = 3.538334
Latecny 8.44 = 3.538985
Latecny 8.45 = 3.539635
